SalePrice,YearBuilt,LotArea,TotalBsmtSF,1stFlrSF,GarageArea,MSZoning,LandContour,LandSlope,Street,BldgType,RoofStyle,Foundation,Electrical,BedroomAbvGr,GarageType,GarageCars,PavedDrive,SaleType,SaleCondition,HeatingQC,LotFrontage
52000,1935,4130,270,729,0,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,NA,0,N,WD,Normal,Gd,56
102776,1900,8712,859,859,384,C (all),HLS,Mod,Pave,1Fam,Gable,Stone,SBrkr,2,Detchd,1,N,WD,Abnorml,Gd,66
189000,1988,4671,1228,1228,472,RL,HLS,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Gd,40
129000,1970,9873,960,960,576,RL,Lvl,Gtl,Pave,2fmCon,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,TA,60
130500,1976,13517,725,725,475,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,NA
165000,1974,10140,1064,1350,478,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,78
159500,1890,10800,718,1576,704,RM,Bnk,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,Detchd,2,P,WD,Normal,Ex,60
157000,1973,10000,1176,1178,439,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,80
341000,1993,10542,1311,1325,983,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,96
128500,1969,9920,971,971,300,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,69
275000,1985,6563,1742,1742,564,RL,Low,Mod,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,TA,NA
143000,2004,4426,848,848,420,RM,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,1,Attchd,2,Y,WD,Normal,Ex,NA
124500,1970,8120,864,864,463,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,Ex,70
135000,1954,8172,941,997,548,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,4,Detchd,1,Y,WD,Normal,Ex,60
320000,2007,13286,1698,1698,768,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,86
120500,1970,6960,864,864,660,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,TA,60
222000,1988,21695,880,1680,540,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,NA
194500,2007,7314,1232,1232,632,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,64
110000,1958,11475,1584,1776,888,RL,Lvl,Gtl,Pave,Duplex,Gable,CBlock,SBrkr,4,Detchd,3,Y,COD,Abnorml,TA,85
103000,1925,6240,780,848,539,RM,Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseA,2,Detchd,2,Y,WD,Normal,TA,52
236500,1995,5389,1595,1616,608,RL,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,39
187500,2003,9590,868,1146,438,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,73
222500,1998,11404,1153,1153,541,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,75
131400,1961,10000,864,1144,264,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,Ex,80
108000,1968,8978,948,948,300,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,1,Y,WD,Family,TA,NA
163000,1914,10800,880,880,320,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,2,Detchd,2,N,WD,Normal,Fa,60
93500,1950,8544,0,1040,400,RL,Lvl,Gtl,Pave,Duplex,Gable,CBlock,FuseF,2,Detchd,2,Y,WD,Normal,Gd,60
239900,2005,10463,893,901,800,RL,HLS,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,72
179000,1987,10800,1200,1200,0,RL,Lvl,Gtl,Pave,Duplex,Gable,CBlock,SBrkr,3,NA,0,Y,WD,Alloca,TA,60
190000,2004,9313,864,864,572,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,65
132000,1910,9600,264,768,360,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,2,Detchd,2,Y,WD,Abnorml,Ex,60
142000,1961,6768,912,912,288,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Detchd,1,Y,WD,Normal,Gd,65
179000,2000,8450,1349,1349,539,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,65
175000,1963,12886,520,1464,480,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,70
180000,1993,5395,1337,1337,462,RL,HLS,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Gd,41
299800,1976,8963,1142,1175,831,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,4,BuiltIn,2,Y,WD,Normal,Ex,NA
236000,2000,8795,952,980,554,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,4,BuiltIn,2,Y,WD,Normal,Ex,NA
265979,1880,11700,1240,1320,864,RM,Lvl,Gtl,Pave,1Fam,Mansard,Stone,SBrkr,4,Detchd,4,N,WD,Normal,TA,65
260400,1996,10593,1720,1720,527,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,59
98000,1945,8405,0,1088,240,RL,Lvl,Gtl,Pave,1Fam,Gable,Slab,FuseF,4,Detchd,1,N,WD,Normal,TA,50
96500,1910,8800,576,792,0,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,NA,0,N,WD,Normal,Gd,55
162000,2003,7750,660,660,400,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,NA
217000,1997,9236,1479,1494,576,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,79
275500,2005,10240,1030,1038,878,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Gd,80
156000,1969,7930,1026,1026,440,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,Gd,61
172500,1999,3230,729,742,440,FV,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,3,Detchd,2,Y,WD,Normal,Gd,34
212000,2007,10769,866,866,578,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,68
158900,1978,11616,672,672,440,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Abnorml,TA,NA
179400,1999,2280,744,757,440,FV,Lvl,Gtl,Pave,Twnhs,Gable,PConc,SBrkr,3,Detchd,2,Y,WD,Normal,Gd,24
290000,1995,12257,1318,1328,752,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,4,Attchd,3,Y,WD,Normal,Ex,65
127500,1959,9100,864,864,300,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,2,Detchd,1,Y,WD,Normal,Ex,70
100000,1924,6911,1145,1301,440,RM,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Detchd,2,Y,WD,Normal,TA,60
215200,2009,8640,756,764,614,FV,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,Con,Normal,Ex,72
337000,1999,9430,1252,1268,856,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,82
270000,1995,9549,1494,1494,481,RL,Lvl,Gtl,Pave,TwnhsE,Hip,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,30
264132,2008,14587,1498,1506,592,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,2,Y,New,Partial,Ex,75
196500,1988,10421,980,980,496,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,80
160000,1940,12508,983,983,423,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,1,Y,WD,Normal,Ex,75
216837,2004,9100,1860,1836,484,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,70
538000,2003,53504,1650,1690,841,RL,HLS,Mod,Pave,1Fam,Hip,PConc,SBrkr,4,BuiltIn,3,Y,WD,Normal,Ex,47
134900,1982,7252,858,858,576,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,2,Detchd,2,Y,WD,Normal,TA,NA
102000,1951,8877,836,1220,396,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseF,2,Detchd,2,Y,COD,Normal,TA,67
107000,1976,7819,1029,1117,672,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Abnorml,TA,94
114500,1958,10150,912,912,275,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseA,2,Attchd,1,Y,COD,Normal,Ex,70
395000,2006,14226,1935,1973,895,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,3,Y,New,Partial,Gd,110
162000,1998,4500,1204,1204,412,RM,Lvl,Gtl,Pave,TwnhsE,Hip,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,32
221500,2005,11210,1614,1614,865,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,New,Partial,Ex,86
142500,1974,13350,864,894,440,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,100
144000,1977,8400,0,2020,630,RH,Lvl,Gtl,Pave,Duplex,Gable,Slab,SBrkr,4,Detchd,2,Y,WD,Normal,TA,60
135000,1977,10530,975,1004,504,RL,Lvl,Gtl,Pave,Duplex,Gable,CBlock,SBrkr,2,Attchd,2,Y,WD,Normal,TA,78
176000,1995,7875,1237,1253,402,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,63
175900,1992,7153,761,810,484,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,65
187100,2001,16285,1413,1430,605,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,67
165500,1978,9101,1097,1110,602,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,1,Attchd,2,Y,WD,Normal,Ex,NA
128000,1914,6300,742,742,0,RM,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,NA,0,Y,WD,Normal,Ex,35
161500,1967,9790,1372,1342,457,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,NA
139000,1915,10800,686,966,416,RM,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,4,Detchd,1,Y,WD,Normal,TA,60
233000,2004,10142,956,956,618,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,4,BuiltIn,2,Y,WD,Normal,Ex,76
107900,1954,6000,901,901,281,RM,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Detchd,1,Y,WD,Normal,Ex,50
187500,1966,12205,832,976,444,RL,Low,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,5,Attchd,2,Y,WD,Normal,Gd,NA
160200,2005,3182,1145,1145,397,RL,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,43
146800,1976,11333,1029,1062,539,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,TA,NA
269790,1996,9920,1117,1127,455,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,92
225000,2007,9158,1496,1496,474,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,New,Partial,Ex,76
194500,1994,10832,712,1086,409,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,NA
171000,1980,8400,650,888,476,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,70
143500,1977,8197,660,1285,528,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,71
110000,1953,7677,773,773,240,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Attchd,1,Y,WD,Abnorml,Gd,57
485000,2008,13518,1926,1966,820,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,4,BuiltIn,3,Y,New,Partial,Ex,104
175000,1937,7200,731,981,240,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,Detchd,1,Y,WD,Normal,Ex,60
200000,1997,12798,616,616,603,RL,HLS,Mod,Pave,1Fam,Gable,PConc,SBrkr,4,Attchd,2,Y,WD,Normal,Gd,79
109900,1916,4800,1196,1196,440,RM,Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseA,2,Detchd,2,Y,WD,Normal,Ex,40
189000,2005,8199,728,728,410,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,63
582933,2008,13891,1734,1734,1020,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,4,BuiltIn,3,Y,New,Partial,Ex,107
118000,1954,9000,936,1128,286,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Attchd,1,Y,WD,Family,TA,75
227680,2008,12274,1417,1428,554,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,New,Partial,Ex,91
135500,1967,9750,980,980,384,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,1,Y,WD,Normal,Gd,75
223500,1923,21384,1324,1072,528,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,144
159950,1966,13400,1024,1086,484,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,85
106000,1898,8100,849,1075,360,RM,Lvl,Gtl,Pave,1Fam,Hip,PConc,FuseA,2,Detchd,2,N,WD,Normal,TA,90
181000,1974,10140,1040,1309,484,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Fa,78
144500,2004,4438,848,848,420,RM,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,1,Attchd,2,Y,ConLD,Normal,Ex,NA
55993,1952,8712,540,1044,504,C (all),Bnk,Mod,Grvl,1Fam,Hip,CBlock,FuseA,2,Basment,2,N,WD,Alloca,TA,66
157900,1958,9750,1442,1442,301,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,1,Y,COD,Normal,Gd,75
116000,1918,8248,686,686,280,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,Detchd,1,P,WD,Normal,Gd,45
224900,1998,12137,1649,1661,598,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,48
137000,1954,11425,1008,1008,275,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Attchd,1,Y,WD,Normal,Gd,NA
271000,2002,13265,1568,1689,857,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,NA
155000,1971,8816,1010,1052,440,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,80
224000,2009,6371,1358,1358,484,RL,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Attchd,2,Y,New,Partial,Ex,44
183000,2003,7226,798,798,595,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,72
93000,1953,6000,936,936,576,RM,Bnk,Mod,Pave,2fmCon,Gable,CBlock,SBrkr,2,Detchd,2,Y,WD,Normal,TA,60
225000,2003,12394,847,847,433,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,BuiltIn,2,Y,WD,Family,Ex,NA
139500,1940,9900,778,944,240,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,Detchd,1,Y,WD,Normal,TA,60
232600,2006,11216,1489,1489,776,FV,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,New,Partial,Ex,81
385000,2007,14803,2078,2084,1220,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,2,Attchd,3,Y,New,Partial,Ex,114
109500,1924,6130,784,784,0,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,2,NA,0,Y,WD,Normal,Gd,50
189000,2001,8529,1454,1434,527,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,65
185000,1967,28698,1013,1160,538,RL,Low,Sev,Pave,1Fam,Flat,PConc,SBrkr,3,Attchd,2,Y,WD,Abnorml,TA,NA
147400,2005,2544,600,520,480,FV,Lvl,Gtl,Pave,Twnhs,Gable,PConc,SBrkr,2,Detchd,2,Y,WD,Normal,Ex,24
166000,1957,11900,1392,1392,458,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseA,3,Attchd,2,Y,WD,Normal,TA,80
151000,2005,3180,600,520,480,FV,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Detchd,2,Y,WD,Normal,Ex,30
237000,2003,9548,941,941,613,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,44
167000,1964,10004,1516,1516,472,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,100
139950,1961,7875,1144,1144,456,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,75
128000,1950,9600,1067,1067,436,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Attchd,2,Y,WD,Normal,TA,60
153500,1948,8100,1559,1559,812,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,2,Detchd,2,Y,COD,Normal,Gd,90
100000,1973,1680,483,483,264,RM,Lvl,Gtl,Pave,Twnhs,Gable,CBlock,SBrkr,2,Detchd,1,Y,WD,Normal,TA,21
144000,1995,9525,1099,1099,352,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,1,Y,WD,Normal,Ex,75
130500,1946,11767,768,768,240,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,1,Y,WD,Normal,Ex,70
140000,1925,12155,672,810,400,RH,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,4,Detchd,1,P,WD,Normal,TA,NA
157500,1904,10440,650,958,686,RM,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Detchd,2,P,WD,Normal,Gd,60
174900,1966,9020,1127,1165,490,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,82
141000,1961,8000,1800,1800,0,RL,Lvl,Gtl,Pave,Duplex,Gable,CBlock,SBrkr,6,NA,0,Y,WD,Normal,Ex,80
153900,1915,12665,876,876,720,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,4,Detchd,3,Y,WD,Normal,Gd,100
171000,1975,16647,1390,1701,611,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Basment,2,Y,WD,Normal,TA,NA
213000,1993,9317,740,1006,425,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,75
133500,1972,15523,864,864,338,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,Ex,36
240000,1908,45600,907,1307,360,RL,Bnk,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,5,Detchd,2,Y,WD,Normal,TA,75
187000,1976,9600,528,1094,512,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,80
131500,2003,4435,848,848,420,RM,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,1,Attchd,2,Y,WD,Normal,Ex,36
215000,2003,3196,1273,1456,400,RL,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,NA
164000,1941,7128,918,918,240,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,4,Detchd,1,Y,WD,Normal,Gd,53
158000,1964,12095,1127,1445,645,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,NA
170000,1955,17920,1763,1779,454,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Abnorml,TA,102
127000,1962,6897,1040,1040,260,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,1,Y,WD,Normal,Ex,NA
147000,1978,10970,940,1026,576,RL,Low,Mod,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,TA,NA
174000,1994,8125,702,702,343,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,65
152000,1976,10400,1090,1370,479,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Family,TA,80
250000,1968,11029,1054,1512,619,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,TA,NA
189950,1918,7642,912,912,216,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,Detchd,1,Y,WD,Normal,Gd,55
131500,1965,11625,1039,1039,504,RL,Lvl,Gtl,Pave,2fmCon,Hip,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,75
152000,1984,9672,1040,1097,480,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,TA,81
132500,1959,7931,1148,1148,672,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,70
250580,2007,8640,1372,1372,529,FV,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,New,Partial,Ex,72
148500,1970,8750,1002,1002,902,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,TA,NA
248900,2006,10656,1638,1646,870,RL,HLS,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,New,Partial,Ex,67
129000,1961,6970,1040,1120,544,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,85
169000,1948,14762,0,1547,672,RL,Lvl,Gtl,Pave,1Fam,Gable,Slab,SBrkr,2,Attchd,2,P,WD,Normal,Gd,NA
236000,1993,9938,1050,1062,574,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,80
109500,1962,6600,894,894,308,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,2,Detchd,1,Y,WD,Normal,Gd,60
200500,1998,8750,804,804,523,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,70
116000,1953,8892,105,910,414,RL,Lvl,Gtl,Pave,1Fam,Gable,Stone,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,74
133000,1949,12144,832,1036,288,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,Gd,60
66500,1941,5720,676,676,200,RM,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,1,Y,WD,Abnorml,Ex,52
303477,2007,9000,1184,1184,550,FV,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,4,BuiltIn,2,Y,New,Partial,Ex,75
132250,1963,25286,1064,1040,648,RL,HLS,Mod,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,94
350000,2004,8834,1462,1462,738,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,4,Attchd,3,Y,WD,Normal,Ex,74
148000,1961,11782,1109,1155,576,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,TA,88
136500,1978,7000,864,864,336,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,Ex,NA
157000,2005,7024,1090,1090,450,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Gd,60
187500,1990,13758,1156,1187,400,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,44
178000,1992,9636,808,808,389,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,BuiltIn,2,Y,WD,Normal,Gd,NA
118500,1912,6204,795,954,440,RL,Bnk,Gtl,Pave,1Fam,Gable,PConc,SBrkr,5,Detchd,1,Y,WD,Normal,TA,60
100000,1967,7150,892,892,288,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,65
328900,1999,5119,1698,1709,506,FV,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Attchd,2,Y,CWD,Abnorml,Ex,50
145000,1959,8393,1626,1712,588,RL,Lvl,Gtl,Pave,Duplex,Gable,CBlock,SBrkr,4,Attchd,2,Y,WD,Family,Ex,70
135500,1955,16466,816,872,300,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,1,Y,WD,Normal,TA,59
